experiment,dataset,geometry,h,s,s_tuple,method,sel_train_acc,final_train_acc,final_train_sd,final_test_acc,final_test_sd,paired_dtrain,paired_dtrain_se,paired_dtest,paired_dtest_se,train_loss_U,projection_rate,n_nonfinite
titanic_lp,titanic,lp,3e-06,"(5,5,5)","[5.0, 5.0, 5.0]",non-reversible,0.7133831460674158,0.727191011235955,0.04283569715952493,0.7347486033519552,0.0562399027993002,0.011620224719101038,0.008283130254455179,0.01005586592178771,0.013208480913449039,417.15613781444665,0.0,0
titanic_lp,titanic,lp,3e-06,"(7,7,7)","[7.0, 7.0, 7.0]",non-reversible,0.7106393258426968,0.7204494382022472,0.03537932220723645,0.7296089385474862,0.04615282581524668,0.008876404494382047,0.006144715195069218,0.004916201117318439,0.009322079054130126,416.5809659352685,0.0,0
titanic_lp,titanic,lp,3e-06,"(10,10,10)","[10.0, 10.0, 10.0]",non-reversible,0.7127258426966292,0.7292696629213483,0.03675752582924675,0.7318435754189945,0.041399877235411005,0.010962921348314553,0.007401381838575587,0.007150837988826812,0.012372840836714537,415.1316095396604,0.0,0
titanic_lp,titanic,lp,3e-06,"(2,7,2)","[2.0, 7.0, 2.0]",non-reversible,0.7106539325842698,0.7203370786516854,0.038045382532075435,0.7407821229050279,0.04279003833547881,0.0088910112359551,0.0057879836873986935,0.016089385474860333,0.0087105464959082,417.15698781562406,0.0,0
titanic_lp,titanic,lp,3e-06,"(1,0.25,1)","[1.0, 0.25, 1.0]",non-reversible,0.6996393258426967,0.7113483146067415,0.03913544062126375,0.7255865921787711,0.041909371883397314,-0.002123595505618017,0.0039109406409950365,0.0008938547486033465,0.0050452835329053095,419.1635457085018,0.0,0
titanic_lp,titanic,lp,1e-06,reversible (no J),,reversible,0.5993078651685393,0.6099438202247192,0.1014469899129774,0.6185474860335196,0.10769620601521232,0.0,0.0,0.0,0.0,470.4891333233581,0.0,0
titanic_lp,titanic,lp,1e-06,"(0,0,0)","[0.0, 0.0, 0.0]",non-reversible,0.5993078651685393,0.6099438202247192,0.1014469899129774,0.6185474860335196,0.10769620601521232,0.0,0.0,0.0,0.0,470.4891333233581,0.0,0
titanic_lp,titanic,lp,1e-06,"(0.02,0.02,0.02)","[0.02, 0.02, 0.02]",non-reversible,0.5992797752808988,0.6097752808988764,0.10157181279510503,0.6189944134078212,0.10719368520559533,-2.8089887640461166e-05,7.115488835941206e-05,0.00044692737430168216,0.0005511600963481823,470.48869138964653,0.0,0
titanic_lp,titanic,lp,1e-06,"(0.05,0.05,0.05)","[0.05, 0.05, 0.05]",non-reversible,0.5992382022471909,0.609494382022472,0.10235436901293805,0.619441340782123,0.1068086687297545,-6.966292134831242e-05,0.00019650290218000167,0.0008938547486033577,0.0006187429320609349,470.4879800741375,0.0,0
titanic_lp,titanic,lp,1e-06,"(0.1,0.1,0.1)","[0.1, 0.1, 0.1]",non-reversible,0.5991741573033709,0.6092696629213483,0.10206690437600835,0.6189944134078212,0.10731493135362317,-0.00013370786516850642,0.0004355450985687443,0.0004469273743016755,0.0010158794560138418,470.4866660803639,0.0,0
titanic_lp,titanic,lp,1e-06,"(0.25,0.25,0.25)","[0.25, 0.25, 0.25]",non-reversible,0.5988573033707866,0.6081460674157303,0.10234033138924259,0.6189944134078212,0.1038540323711157,-0.00045056179775275094,0.001033130741842245,0.0004469273743016755,0.0017042921696309205,470.48177231176106,0.0,0
titanic_lp,titanic,lp,1e-06,"(0.5,0.5,0.5)","[0.5, 0.5, 0.5]",non-reversible,0.5980404494382022,0.6054494382022472,0.10487877829474805,0.6160893854748604,0.10482021140205382,-0.0012674157303370316,0.0021528233073265087,-0.0024581005586592174,0.00241540713103776,470.4705393110508,0.0,0
titanic_lp,titanic,lp,1e-06,"(1,1,1)","[1.0, 1.0, 1.0]",non-reversible,0.5977438202247192,0.6058426966292134,0.10452785296166517,0.6160893854748604,0.10685979234530919,-0.0015640449438201554,0.002866644585644768,-0.0024581005586592243,0.0035491352344734313,470.4376704715723,0.0,0
titanic_lp,titanic,lp,1e-06,"(2,2,2)","[2.0, 2.0, 2.0]",non-reversible,0.6027865168539326,0.6115168539325843,0.1057731299248422,0.6174301675977654,0.11412839485945919,0.0034786516853932926,0.005185988366725682,-0.0011173184357541777,0.005110027089017593,470.3457115168624,0.0,0
titanic_lp,titanic,lp,1e-06,"(3,3,3)","[3.0, 3.0, 3.0]",non-reversible,0.6035820224719101,0.612752808988764,0.09956115174564194,0.6259217877094972,0.09919780611323946,0.004274157303370791,0.005833304555029692,0.007374301675977663,0.006391868787803878,470.24970022011024,0.0,0
titanic_lp,titanic,lp,1e-06,"(5,5,5)","[5.0, 5.0, 5.0]",non-reversible,0.6088988764044945,0.6152808988764045,0.09044271353558285,0.631731843575419,0.09363335153250556,0.009591011235955087,0.006624616351811982,0.01318435754189945,0.007043538553061222,470.1207440416203,0.0,0
titanic_lp,titanic,lp,1e-06,"(7,7,7)","[7.0, 7.0, 7.0]",non-reversible,0.608347191011236,0.6145505617977528,0.09430012777057413,0.6279329608938548,0.10162634104676216,0.009039325842696675,0.007397302179539008,0.009385474860335207,0.009329887706447517,470.07247548371674,0.0,0
titanic_lp,titanic,lp,1e-06,"(10,10,10)","[10.0, 10.0, 10.0]",non-reversible,0.6005752808988765,0.6156741573033707,0.10652643162031837,0.619441340782123,0.11223490104554142,0.001267415730337138,0.008651178501858956,0.0008938547486033554,0.013056699780298855,469.91219758635134,0.0,0
titanic_lp,titanic,lp,1e-06,"(2,7,2)","[2.0, 7.0, 2.0]",non-reversible,0.6034955056179774,0.6089887640449438,0.10216992748964172,0.6212290502793296,0.10775028783232352,0.004187640449438146,0.006445438377851003,0.0026815642458100576,0.0104819715154151,470.0815116514175,0.0,0
titanic_lp,titanic,lp,1e-06,"(1,0.25,1)","[1.0, 0.25, 1.0]",non-reversible,0.5959719101123596,0.6035393258426968,0.10378817531079015,0.6127374301675977,0.10816850510430139,-0.0033359550561797026,0.002230617889095007,-0.005810055865921795,0.0030849591642277555,470.3731182093151,0.0,0
