experiment,dataset,geometry,h,s,s_tuple,method,sel_train_acc,final_train_acc,final_train_sd,final_test_acc,final_test_sd,paired_dtrain,paired_dtrain_se,paired_dtest,paired_dtest_se,train_loss_U,projection_rate,n_nonfinite
titanic_ball,titanic,ball,3e-05,"(0.1,0.1,0.1)","[0.1, 0.1, 0.1]",non-reversible,0.7806401537551743,0.7848876404494383,0.011041743833691348,0.8,0.009122866826008111,0.00037551744529865425,0.0002591067521341922,0.001340782122905031,0.0008082880601195796,366.9085495863978,0.09248,0
titanic_ball,titanic,ball,3e-05,"(0.25,0.25,0.25)","[0.25, 0.25, 0.25]",non-reversible,0.7812093435836783,0.7853932584269663,0.01020072966736934,0.8008938547486033,0.00952455259034966,0.0009447072738025452,0.0005762188200076578,0.002234636871508382,0.0011629418991430903,366.88803461104186,0.09266666666666666,0
titanic_ball,titanic,ball,3e-05,"(0.5,0.5,0.5)","[0.5, 0.5, 0.5]",non-reversible,0.7822205795387345,0.786629213483146,0.011132482357829099,0.8037988826815643,0.011093758665628669,0.0019559432288587873,0.0009671901367500665,0.005139664804469284,0.0018506157540118938,366.7366906474755,0.09330666666666666,0
titanic_ball,titanic,ball,3e-05,"(1,1,1)","[1.0, 1.0, 1.0]",non-reversible,0.7863778829095212,0.7900000000000001,0.011945910708074487,0.8080446927374303,0.012479501622172436,0.006113246599645454,0.0017975085175209603,0.009385474860335198,0.002843496759273948,366.1607226880606,0.09448,0
titanic_ball,titanic,ball,3e-05,"(2,2,2)","[2.0, 2.0, 2.0]",non-reversible,0.79011531638084,0.7906741573033709,0.011297816596552877,0.8075977653631286,0.011859726873810535,0.0098506800709642,0.0017813076294051016,0.008938547486033515,0.002115049663240324,365.40950432628654,0.09789333333333333,0
titanic_ball,titanic,ball,3e-05,"(3,3,3)","[3.0, 3.0, 3.0]",non-reversible,0.7893894145476053,0.790561797752809,0.010504954514490423,0.8042458100558659,0.013824229015245774,0.009124778237729432,0.002061417763900969,0.005586592178770946,0.0026401204615936332,365.2199776390539,0.09922666666666667,0
titanic_ball,titanic,ball,3e-05,"(5,5,5)","[5.0, 5.0, 5.0]",non-reversible,0.7873772915434657,0.7889325842696628,0.00996861263199018,0.8051396648044694,0.011093758665628665,0.007112655233589931,0.0021908143711139266,0.00648044692737431,0.002057201412237091,364.93486154203913,0.10264,0
titanic_ball,titanic,ball,3e-05,"(7,7,7)","[7.0, 7.0, 7.0]",non-reversible,0.7883900059136607,0.7921348314606742,0.011595942019195534,0.8055865921787709,0.015042359796465092,0.008125369603784929,0.0022761399034157315,0.006927374301675977,0.0028537225705013818,365.5477510535518,0.1024,0
titanic_ball,titanic,ball,3e-05,"(10,10,10)","[10.0, 10.0, 10.0]",non-reversible,0.7859831460674158,0.7904494382022473,0.012666431889951944,0.7995530726256982,0.013427205106786123,0.005718509757540122,0.0023641746081128627,0.0008938547486033554,0.002341042105000781,366.70413070366914,0.1096,0
titanic_ball,titanic,ball,3e-05,"(2,7,2)","[2.0, 7.0, 2.0]",non-reversible,0.7881505026611474,0.7908426966292136,0.013580330156790927,0.8064804469273743,0.01278829401369788,0.00788586635127174,0.002260517092927252,0.007821229050279328,0.0024774924945344624,365.9613339246279,0.10069333333333333,0
titanic_ball,titanic,ball,3e-05,"(1,0.25,1)","[1.0, 0.25, 1.0]",non-reversible,0.7809314015375519,0.7847752808988764,0.010744458519714959,0.8006703910614525,0.009224928176164495,0.0006667652276760761,0.0011686368259719317,0.002011173184357542,0.0017333446969415422,366.886745653206,0.09178666666666667,0
titanic_ball,titanic,ball,1e-05,reversible (no J),,reversible,0.7451212300413956,0.7508988764044945,0.022992134996186606,0.7624581005586591,0.03106801640116581,0.0,0.0,0.0,0.0,387.8425886533016,0.0018666666666666666,0
titanic_ball,titanic,ball,1e-05,"(0,0,0)","[0.0, 0.0, 0.0]",non-reversible,0.7451212300413956,0.7508988764044945,0.022992134996186606,0.7624581005586591,0.03106801640116581,0.0,0.0,0.0,0.0,387.8425886533016,0.0018666666666666666,0
titanic_ball,titanic,ball,1e-05,"(0.02,0.02,0.02)","[0.02, 0.02, 0.02]",non-reversible,0.7450798344175046,0.7507303370786518,0.02330896551940874,0.7622346368715084,0.0314408193095875,-4.139562389119167e-05,4.8769029155761674e-05,-0.00022346368715083108,0.000601694391858606,387.84127584219567,0.00184,0
titanic_ball,titanic,ball,1e-05,"(0.05,0.05,0.05)","[0.05, 0.05, 0.05]",non-reversible,0.7449793021880545,0.7508988764044945,0.02296709789552309,0.761340782122905,0.03079052023608176,-0.0001419278533412216,0.00014399819109070866,-0.0011173184357541866,0.0007212259490144181,387.83816162331664,0.00184,0
titanic_ball,titanic,ball,1e-05,"(0.1,0.1,0.1)","[0.1, 0.1, 0.1]",non-reversible,0.7447531046717919,0.7511797752808989,0.023626139379481922,0.7624581005586593,0.03060412497162533,-0.0003681253696037867,0.0003011721302782252,4.440892098500626e-18,0.001405928200236638,387.8298970148067,0.0018133333333333332,0
titanic_ball,titanic,ball,1e-05,"(0.25,0.25,0.25)","[0.25, 0.25, 0.25]",non-reversible,0.7444160260201065,0.7509550561797753,0.023023714375438993,0.7620111731843576,0.030471262890043906,-0.000705204021289223,0.0006992740813073387,-0.0004469273743016666,0.0017042921696309207,387.7824782280348,0.0018133333333333332,0
titanic_ball,titanic,ball,1e-05,"(0.5,0.5,0.5)","[0.5, 0.5, 0.5]",non-reversible,0.7450354819633352,0.7526404494382024,0.023168198076149463,0.7637988826815644,0.028872468289212406,-8.574807806038809e-05,0.0012427625575521836,0.0013407821229050399,0.002170398850552474,387.6313497347614,0.0018666666666666666,0
