geometry,method,iteration,simulated_time,train_acc_mean,train_acc_sd,test_acc_mean,test_acc_sd,n_repeats
unit ball,Non-reversible anchored Langevin,750,0.075,0.6360750000000001,0.02075783288936073,0.6279250000000001,0.025915205064505148,100
unit ball,Non-reversible anchored Langevin,760,0.076,0.6357562500000001,0.021130325332901115,0.62665,0.028957518519166642,100
unit ball,Non-reversible anchored Langevin,770,0.077,0.63556875,0.021267278885637793,0.622925,0.03073603608374727,100
unit ball,Non-reversible anchored Langevin,780,0.078,0.63523125,0.01878986817806315,0.622,0.026659563447894705,100
unit ball,Non-reversible anchored Langevin,790,0.079,0.6369562500000001,0.017734195686696378,0.629075,0.024096436615727176,100
unit ball,Non-reversible anchored Langevin,800,0.08,0.6399687500000001,0.01786558411146804,0.6300000000000001,0.025596420993505477,100
unit ball,Non-reversible anchored Langevin,810,0.081,0.6389,0.017889364328019203,0.62805,0.028470213035785848,100
unit ball,Non-reversible anchored Langevin,820,0.082,0.63736875,0.019616609180614007,0.622525,0.025289972361001146,100
unit ball,Non-reversible anchored Langevin,830,0.083,0.6380375,0.02104251423435494,0.628175,0.022906967644510834,100
unit ball,Non-reversible anchored Langevin,840,0.084,0.6374624999999999,0.022670304548755696,0.621,0.030484306278689196,100
unit ball,Non-reversible anchored Langevin,850,0.085,0.6391,0.022625617353037256,0.622,0.02971030158382813,100
unit ball,Non-reversible anchored Langevin,860,0.08600000000000001,0.63803125,0.022141392909827824,0.624525,0.028034734498187032,100
unit ball,Non-reversible anchored Langevin,870,0.08700000000000001,0.6400375000000001,0.021012453468302453,0.629025,0.02526099870463469,100
unit ball,Non-reversible anchored Langevin,880,0.08800000000000001,0.6389625,0.018974501929822783,0.6284000000000001,0.027137230752773817,100
unit ball,Non-reversible anchored Langevin,890,0.08900000000000001,0.638525,0.020967846054896017,0.629325,0.024308245161432006,100
unit ball,Non-reversible anchored Langevin,900,0.09000000000000001,0.6372062500000001,0.02124674198880593,0.6279,0.030931906315046737,100
unit ball,Non-reversible anchored Langevin,910,0.091,0.63639375,0.019362441963121604,0.6226,0.02737441480394761,100
unit ball,Non-reversible anchored Langevin,920,0.092,0.6390437500000001,0.01887677156546766,0.629025,0.024850296728102617,100
unit ball,Non-reversible anchored Langevin,930,0.093,0.63866875,0.017884188100883356,0.6275999999999999,0.022405581916346225,100
unit ball,Non-reversible anchored Langevin,940,0.094,0.63956875,0.01841786962168847,0.6283749999999999,0.02916856054457306,100
unit ball,Non-reversible anchored Langevin,950,0.095,0.63965625,0.01837254222379558,0.6263749999999999,0.029194521331194583,100
unit ball,Non-reversible anchored Langevin,960,0.096,0.6399,0.019734010916909087,0.6255749999999999,0.02814746297123724,100
unit ball,Non-reversible anchored Langevin,970,0.097,0.64,0.017607892514093757,0.630225,0.025722133592796237,100
unit ball,Non-reversible anchored Langevin,980,0.098,0.64145,0.01782235572634447,0.6297499999999999,0.024164054195261093,100
unit ball,Non-reversible anchored Langevin,990,0.099,0.6405124999999999,0.015171416380812972,0.6301249999999999,0.025671228933370035,100
unit ball,Non-reversible anchored Langevin,1000,0.1,0.6386749999999999,0.017155078465915487,0.6281,0.02384482664176357,100
quartic set,Projected SGLD,0,0.0,0.49119375000000004,0.056564573180377505,0.49465000000000003,0.06366145068273502,100
quartic set,Projected SGLD,10,0.001,0.5625812499999999,0.045223007236612725,0.559975,0.05365256614119546,100
quartic set,Projected SGLD,20,0.002,0.6334375,0.018733683978439494,0.6222,0.02736601889020377,100
quartic set,Projected SGLD,30,0.003,0.6604875000000001,0.009034681703571447,0.6473750000000001,0.014917174530037384,100
quartic set,Projected SGLD,40,0.004,0.66665625,0.0049119255196517515,0.6522500000000001,0.011228233713422266,100
quartic set,Projected SGLD,50,0.005,0.6677437500000001,0.006066039526983753,0.6535500000000001,0.010672938497040832,100
quartic set,Projected SGLD,60,0.006,0.669025,0.005333214960807583,0.654125,0.009397069981777532,100
quartic set,Projected SGLD,70,0.007,0.6688437500000001,0.005174797335366982,0.65325,0.009083646088582843,100
quartic set,Projected SGLD,80,0.008,0.6673,0.005255378437872241,0.653625,0.011532644707064993,100
quartic set,Projected SGLD,90,0.009000000000000001,0.6679749999999999,0.005557692139655804,0.653025,0.009206490628734156,100
quartic set,Projected SGLD,100,0.01,0.6681999999999999,0.005535753851741487,0.654725,0.010340753689586032,100
quartic set,Projected SGLD,110,0.011000000000000001,0.6683062500000001,0.005836913809168038,0.655725,0.010033372344633721,100
quartic set,Projected SGLD,120,0.012,0.667925,0.005402720975526493,0.6542,0.0113032130946305,100
quartic set,Projected SGLD,130,0.013000000000000001,0.6685187500000002,0.0051398182854626075,0.6545499999999999,0.010257911457735813,100
quartic set,Projected SGLD,140,0.014,0.66905,0.006033811507921946,0.65405,0.010852430719670713,100
quartic set,Projected SGLD,150,0.015000000000000001,0.66863125,0.005306792834603017,0.656375,0.01004016554855668,100
quartic set,Projected SGLD,160,0.016,0.6686562500000001,0.004814565672377557,0.6542,0.0094473554634366,100
quartic set,Projected SGLD,170,0.017,0.6684000000000002,0.006118773891834373,0.6546500000000001,0.010063058755425793,100
quartic set,Projected SGLD,180,0.018000000000000002,0.6694999999999999,0.004769795275449141,0.6554000000000001,0.0105152606753569,100
quartic set,Projected SGLD,190,0.019,0.66871875,0.004679918110686052,0.655225,0.010119831265810961,100
quartic set,Projected SGLD,200,0.02,0.6692374999999999,0.005291815793651493,0.65455,0.009165840183127045,100
quartic set,Projected SGLD,210,0.021,0.6686,0.0054421892876327154,0.6535999999999998,0.010133702146398391,100
quartic set,Projected SGLD,220,0.022000000000000002,0.6688937499999998,0.005262112500429054,0.6548750000000001,0.008829008375173794,100
quartic set,Projected SGLD,230,0.023,0.66811875,0.005067797141378254,0.656475,0.009634055493535703,100
quartic set,Projected SGLD,240,0.024,0.6681625000000001,0.005836592704133073,0.6553249999999999,0.010746475814156126,100
quartic set,Projected SGLD,250,0.025,0.6676375000000001,0.006349324409300998,0.653175,0.010694654333503788,100
quartic set,Projected SGLD,260,0.026000000000000002,0.66921875,0.00576418362091776,0.6537749999999999,0.010710227105270219,100
quartic set,Projected SGLD,270,0.027,0.66836875,0.005548295050479174,0.6547250000000001,0.009632744817925622,100
quartic set,Projected SGLD,280,0.028,0.6690999999999999,0.0060258544387639945,0.656375,0.01082677540436514,100
quartic set,Projected SGLD,290,0.029,0.6690875,0.005852525247077259,0.65365,0.010264310040429445,100
quartic set,Projected SGLD,300,0.030000000000000002,0.6686124999999999,0.005643963544792746,0.655175,0.0096219905435519,100
quartic set,Projected SGLD,310,0.031,0.6678499999999999,0.005256459470177258,0.6542749999999999,0.00979779788699193,100
quartic set,Projected SGLD,320,0.032,0.66828125,0.005773075540775033,0.6554000000000001,0.008966266747868903,100
quartic set,Projected SGLD,330,0.033,0.66779375,0.005820775850565397,0.6553,0.009641817591338605,100
quartic set,Projected SGLD,340,0.034,0.66833125,0.006036148864854706,0.6539750000000001,0.009757766914182536,100
quartic set,Projected SGLD,350,0.035,0.6685625000000001,0.004974286787108683,0.6528750000000001,0.011114503901195815,100
quartic set,Projected SGLD,360,0.036000000000000004,0.6679312500000001,0.006081500735796634,0.653975,0.009307424808487936,100
quartic set,Projected SGLD,370,0.037000000000000005,0.6690562500000001,0.005111211897200188,0.6546499999999998,0.009808906486690892,100
quartic set,Projected SGLD,380,0.038,0.6689500000000002,0.005099917062110328,0.6548500000000002,0.010700349281564363,100
quartic set,Projected SGLD,390,0.039,0.66874375,0.005070132356121077,0.653875,0.010165145191667306,100
quartic set,Projected SGLD,400,0.04,0.66864375,0.00488266281336218,0.6550750000000001,0.009773023838582156,100
quartic set,Projected SGLD,410,0.041,0.6688687500000001,0.005354903557356182,0.6549999999999998,0.008954148070965093,100
quartic set,Projected SGLD,420,0.042,0.6676000000000001,0.006192105596416429,0.653725,0.010134792309244191,100
quartic set,Projected SGLD,430,0.043000000000000003,0.6685375000000002,0.005759968850750516,0.6538249999999999,0.010561597818741658,100
quartic set,Projected SGLD,440,0.044000000000000004,0.66900625,0.005509185826619236,0.6521750000000002,0.009889892554900422,100
quartic set,Projected SGLD,450,0.045000000000000005,0.6682062500000001,0.005997852493420313,0.6546500000000001,0.010206330972449995,100
quartic set,Projected SGLD,460,0.046,0.6684625,0.006181071933938744,0.653775,0.010405266488998295,100
quartic set,Projected SGLD,470,0.047,0.6685562499999999,0.0061908151000926665,0.653875,0.009282158132458189,100
quartic set,Projected SGLD,480,0.048,0.66779375,0.006242707235145452,0.654825,0.011249326579171251,100
quartic set,Projected SGLD,490,0.049,0.6690312499999999,0.005104166666666664,0.6566249999999999,0.009894487548043307,100
quartic set,Projected SGLD,500,0.05,0.6681875,0.005948206057546288,0.654475,0.010626195714061338,100
quartic set,Projected SGLD,510,0.051000000000000004,0.669,0.005324092372973969,0.6541499999999999,0.011102256572881984,100
quartic set,Projected SGLD,520,0.052000000000000005,0.6694125000000001,0.005963655177892834,0.6535000000000001,0.009685717903858826,100
quartic set,Projected SGLD,530,0.053000000000000005,0.6683,0.005375778073822419,0.6528750000000001,0.009836895862111195,100
quartic set,Projected SGLD,540,0.054,0.66830625,0.005759335170272289,0.653625,0.010937003957005581,100
quartic set,Projected SGLD,550,0.055,0.6682062499999999,0.005178821693086945,0.652475,0.009458141434443635,100
quartic set,Projected SGLD,560,0.056,0.6681187500000001,0.005641806402414324,0.65365,0.009424205885147922,100
quartic set,Projected SGLD,570,0.057,0.6680875,0.00597158940739441,0.6527250000000001,0.011769541025868264,100
quartic set,Projected SGLD,580,0.058,0.66888125,0.00502463548981969,0.65275,0.009662878045448582,100
quartic set,Projected SGLD,590,0.059000000000000004,0.6688125000000003,0.005757420003874144,0.6544500000000001,0.011401643510804704,100
quartic set,Projected SGLD,600,0.060000000000000005,0.6680875,0.004994330750607601,0.6530000000000001,0.009620317305084338,100
quartic set,Projected SGLD,610,0.061000000000000006,0.66994375,0.005681947283886806,0.6544250000000001,0.009639034435486006,100
quartic set,Projected SGLD,620,0.062,0.6680125,0.005915532861915657,0.6546500000000001,0.009218311815472119,100
quartic set,Projected SGLD,630,0.063,0.6668375000000001,0.005599916012176822,0.6543000000000001,0.010571306695604158,100
quartic set,Projected SGLD,640,0.064,0.66813125,0.0058153775325390155,0.6546750000000001,0.009571995928781317,100
quartic set,Projected SGLD,650,0.065,0.6678437500000001,0.005874701126075019,0.6551499999999999,0.011258105946159403,100
quartic set,Projected SGLD,660,0.066,0.6675562500000001,0.0053596172586380594,0.6547250000000001,0.01051030638963682,100
quartic set,Projected SGLD,670,0.067,0.6679437500000001,0.005530772927836846,0.653225,0.010114839333744997,100
quartic set,Projected SGLD,680,0.068,0.6679187499999999,0.005933298619876318,0.6544500000000001,0.010003660946035326,100
quartic set,Projected SGLD,690,0.069,0.6692000000000001,0.005292934112111311,0.6551,0.00993615985817825,100
quartic set,Projected SGLD,700,0.07,0.6686875000000001,0.005636912190233588,0.654225,0.009365576071524655,100
quartic set,Projected SGLD,710,0.07100000000000001,0.6687375,0.005749519632986824,0.6532499999999999,0.010591711072076297,100
quartic set,Projected SGLD,720,0.07200000000000001,0.6683437500000001,0.004954317032659601,0.65375,0.009310171476900577,100
quartic set,Projected SGLD,730,0.07300000000000001,0.668425,0.005733369670427483,0.6538749999999999,0.009430601114125095,100
quartic set,Projected SGLD,740,0.07400000000000001,0.6682999999999997,0.006341551685335205,0.6527499999999999,0.009844113248869388,100
quartic set,Projected SGLD,750,0.075,0.669,0.0047048290794317596,0.65325,0.010103629710818464,100
quartic set,Projected SGLD,760,0.076,0.6687000000000002,0.00514290724682985,0.6546750000000001,0.009222659567334661,100
quartic set,Projected SGLD,770,0.077,0.66830625,0.005491395214471018,0.6536749999999999,0.009616740191935725,100
quartic set,Projected SGLD,780,0.078,0.6690000000000002,0.004966745474257831,0.6548,0.010472908773679753,100
quartic set,Projected SGLD,790,0.079,0.66805,0.006036295940961536,0.6540250000000001,0.009169386648797816,100
quartic set,Projected SGLD,800,0.08,0.66899375,0.0048833415748715196,0.6540250000000001,0.010594065186306782,100
quartic set,Projected SGLD,810,0.081,0.6680125000000001,0.005842376648162109,0.6536500000000001,0.01047134136101913,100
quartic set,Projected SGLD,820,0.082,0.6674125,0.005702690198936856,0.6533999999999999,0.009965343988447213,100
quartic set,Projected SGLD,830,0.083,0.6685687500000002,0.005529345924339523,0.6561500000000001,0.009193624272980023,100
quartic set,Projected SGLD,840,0.084,0.668575,0.0057413472444904565,0.6548749999999999,0.010251724417645729,100
quartic set,Projected SGLD,850,0.085,0.6686624999999999,0.005556201035734308,0.656025,0.010941159200307112,100
quartic set,Projected SGLD,860,0.08600000000000001,0.6687375,0.005416652097882507,0.6550750000000001,0.010603357339479183,100
quartic set,Projected SGLD,870,0.08700000000000001,0.6687312499999999,0.005336273307811036,0.655925,0.008398645573826035,100
quartic set,Projected SGLD,880,0.08800000000000001,0.6686187499999999,0.005141844546552247,0.6550750000000001,0.008397142070341255,100
quartic set,Projected SGLD,890,0.08900000000000001,0.6697874999999999,0.004907782805983474,0.6552500000000001,0.008964717598238206,100
quartic set,Projected SGLD,900,0.09000000000000001,0.6687937500000001,0.0047939347398983255,0.6556749999999998,0.00901636419142014,100
quartic set,Projected SGLD,910,0.091,0.6685875000000001,0.0052061510579682405,0.654875,0.009900865945191193,100
quartic set,Projected SGLD,920,0.092,0.6688375,0.0059895347494735756,0.6563,0.009747312501920779,100
quartic set,Projected SGLD,930,0.093,0.6684374999999999,0.006497923619406152,0.6553749999999999,0.010988831566273066,100
quartic set,Projected SGLD,940,0.094,0.6681750000000001,0.0053644628921460675,0.654475,0.011350115693799177,100
quartic set,Projected SGLD,950,0.095,0.6684750000000002,0.005686962317796766,0.654225,0.010259849911281366,100
quartic set,Projected SGLD,960,0.096,0.6682124999999999,0.00546382444129133,0.652675,0.010294005071110111,100
quartic set,Projected SGLD,970,0.097,0.66901875,0.005600222505274757,0.65415,0.009732663945433827,100
quartic set,Projected SGLD,980,0.098,0.66856875,0.004647701418144479,0.6553249999999999,0.010154457398133353,100
quartic set,Projected SGLD,990,0.099,0.66839375,0.005664671412323567,0.6552000000000001,0.009755081555866987,100
quartic set,Projected SGLD,1000,0.1,0.6684562499999999,0.005805163992280731,0.6542999999999999,0.009892605135333995,100
quartic set,Non-reversible SGLD,0,0.0,0.49119375000000004,0.056564573180377505,0.49465000000000003,0.06366145068273502,100
quartic set,Non-reversible SGLD,10,0.001,0.51068125,0.04455359520447188,0.5102249999999999,0.0513308920611943,100
quartic set,Non-reversible SGLD,20,0.002,0.5316875,0.04905639759707209,0.5327249999999999,0.05361913832718216,100
quartic set,Non-reversible SGLD,30,0.003,0.5343312499999999,0.04761683655411936,0.53265,0.05200502598088696,100
quartic set,Non-reversible SGLD,40,0.004,0.54145625,0.045445853059332096,0.535075,0.051618324158082554,100
quartic set,Non-reversible SGLD,50,0.005,0.5421625,0.042441881310109404,0.536375,0.04795354312227407,100
quartic set,Non-reversible SGLD,60,0.006,0.53510625,0.047509805523664954,0.534725,0.05370125814413128,100
quartic set,Non-reversible SGLD,70,0.007,0.53825,0.044090217569814,0.53825,0.04754782281603916,100
quartic set,Non-reversible SGLD,80,0.008,0.53876875,0.04263102343100917,0.5357499999999998,0.04724947223263585,100
quartic set,Non-reversible SGLD,90,0.009000000000000001,0.5411312500000001,0.039225123103855605,0.53815,0.04730705096184998,100
quartic set,Non-reversible SGLD,100,0.01,0.5400500000000001,0.050001316270553105,0.542575,0.05676846360080533,100
quartic set,Non-reversible SGLD,110,0.011000000000000001,0.5357812499999999,0.04604919681668858,0.5399,0.049105534671292764,100
quartic set,Non-reversible SGLD,120,0.012,0.5422437499999999,0.047178612280937754,0.543125,0.053352713098299843,100
quartic set,Non-reversible SGLD,130,0.013000000000000001,0.5355000000000001,0.04672429477501209,0.531775,0.04705237652195303,100
quartic set,Non-reversible SGLD,140,0.014,0.5438437500000001,0.04435302085856502,0.54525,0.05077741584204498,100
quartic set,Non-reversible SGLD,150,0.015000000000000001,0.5371250000000001,0.04792720569211755,0.5413,0.050253750048522686,100
quartic set,Non-reversible SGLD,160,0.016,0.5351437499999999,0.045024531665576996,0.53445,0.04920142582314361,100
quartic set,Non-reversible SGLD,170,0.017,0.5402750000000001,0.04704026590232688,0.538525,0.05244777946402565,100
quartic set,Non-reversible SGLD,180,0.018000000000000002,0.5355125000000001,0.04546098581267905,0.538675,0.05004600787316011,100
quartic set,Non-reversible SGLD,190,0.019,0.5372750000000002,0.04518712147249144,0.540025,0.054004413166093584,100
quartic set,Non-reversible SGLD,200,0.02,0.53704375,0.04840665603167804,0.5367500000000001,0.05091151464288137,100
quartic set,Non-reversible SGLD,210,0.021,0.53391875,0.04240443941390543,0.537,0.049936828780839396,100
quartic set,Non-reversible SGLD,220,0.022000000000000002,0.5343000000000001,0.047621313054878135,0.5343249999999999,0.053595302400433746,100
quartic set,Non-reversible SGLD,230,0.023,0.5395,0.04554601749435355,0.5378499999999999,0.047541874153001144,100
quartic set,Non-reversible SGLD,240,0.024,0.53998125,0.045330093240800826,0.5371250000000001,0.0544687091620297,100
quartic set,Non-reversible SGLD,250,0.025,0.5430937499999999,0.04147754189929264,0.536925,0.04700614482719416,100
quartic set,Non-reversible SGLD,260,0.026000000000000002,0.54393125,0.04530352314423573,0.54275,0.05009145676064972,100
quartic set,Non-reversible SGLD,270,0.027,0.54106875,0.047199281926008245,0.5405000000000001,0.04745279419346849,100
quartic set,Non-reversible SGLD,280,0.028,0.54481875,0.041978219216317794,0.54295,0.04535964588428216,100
quartic set,Non-reversible SGLD,290,0.029,0.54363125,0.04454603146045967,0.539125,0.05122782225243694,100
quartic set,Non-reversible SGLD,300,0.030000000000000002,0.5299375000000001,0.04462813700317029,0.5317999999999999,0.04992934401671421,100
quartic set,Non-reversible SGLD,310,0.031,0.52931875,0.043251497518156885,0.5274,0.04921725697190351,100
quartic set,Non-reversible SGLD,320,0.032,0.5339812500000001,0.043910928320259515,0.534675,0.05167724109774773,100
quartic set,Non-reversible SGLD,330,0.033,0.54461875,0.048323690832178155,0.5450250000000001,0.05146281265009313,100
quartic set,Non-reversible SGLD,340,0.034,0.5341,0.04885892712801838,0.5294249999999999,0.05546276278329052,100
quartic set,Non-reversible SGLD,350,0.035,0.54289375,0.04330114762968737,0.5373249999999999,0.049239487674676785,100
quartic set,Non-reversible SGLD,360,0.036000000000000004,0.536675,0.04894256515900484,0.535275,0.05122476589906626,100
quartic set,Non-reversible SGLD,370,0.037000000000000005,0.54338125,0.04539399411491068,0.5419499999999999,0.052686153855456254,100
quartic set,Non-reversible SGLD,380,0.038,0.5372,0.04538707334437501,0.5364249999999999,0.05421763918679878,100
quartic set,Non-reversible SGLD,390,0.039,0.5352125,0.04325041418322143,0.5334249999999999,0.051089957057343593,100
quartic set,Non-reversible SGLD,400,0.04,0.53475625,0.0462991050231748,0.5435500000000001,0.05285674846777712,100
quartic set,Non-reversible SGLD,410,0.041,0.5406812499999999,0.043659908593253055,0.54185,0.04711717073188688,100
quartic set,Non-reversible SGLD,420,0.042,0.53476875,0.040824505751893225,0.5377,0.048314625428570075,100
quartic set,Non-reversible SGLD,430,0.043000000000000003,0.53648125,0.041176343693768803,0.5335749999999999,0.045837127942092944,100
quartic set,Non-reversible SGLD,440,0.044000000000000004,0.5394749999999999,0.04468355698857819,0.53495,0.04989759715677903,100
quartic set,Non-reversible SGLD,450,0.045000000000000005,0.5483499999999999,0.04786076449219943,0.539175,0.05479191006974396,100
quartic set,Non-reversible SGLD,460,0.046,0.53771875,0.044719628028389,0.5360999999999999,0.05447907577198513,100
quartic set,Non-reversible SGLD,470,0.047,0.5383562500000001,0.04321193796877985,0.53805,0.04612179199651394,100
quartic set,Non-reversible SGLD,480,0.048,0.541875,0.04156768546295879,0.541725,0.04464746166730348,100
quartic set,Non-reversible SGLD,490,0.049,0.5408875,0.0433350797287949,0.540175,0.053154595143303326,100
quartic set,Non-reversible SGLD,500,0.05,0.53424375,0.04310850905232801,0.531575,0.050196149345252655,100
quartic set,Non-reversible SGLD,510,0.051000000000000004,0.5326000000000001,0.04322372136204654,0.529725,0.05002006541823436,100
quartic set,Non-reversible SGLD,520,0.052000000000000005,0.539375,0.04662877249341252,0.538475,0.05544459310014281,100
quartic set,Non-reversible SGLD,530,0.053000000000000005,0.5415625,0.043675848054535,0.5411500000000001,0.054243442093040245,100
quartic set,Non-reversible SGLD,540,0.054,0.5334812499999999,0.04339077404715911,0.5319,0.04664111854784295,100
quartic set,Non-reversible SGLD,550,0.055,0.53141875,0.04354704503175244,0.5333000000000001,0.05509046737830054,100
quartic set,Non-reversible SGLD,560,0.056,0.5420625,0.044077373644810576,0.5444499999999999,0.05255778445740181,100
quartic set,Non-reversible SGLD,570,0.057,0.5367500000000001,0.04662377967097992,0.5398,0.054012811798533865,100
quartic set,Non-reversible SGLD,580,0.058,0.53591875,0.04537185506464967,0.534425,0.05088094516425654,100
quartic set,Non-reversible SGLD,590,0.059000000000000004,0.5463125,0.04183021878119726,0.542975,0.04536843421622928,100
quartic set,Non-reversible SGLD,600,0.060000000000000005,0.5453375,0.04368984139547335,0.5416250000000001,0.05106859988230923,100
quartic set,Non-reversible SGLD,610,0.061000000000000006,0.5386937499999999,0.04435993440016986,0.536325,0.050771143030726266,100
quartic set,Non-reversible SGLD,620,0.062,0.53245,0.044318873667223466,0.535025,0.05042182543103712,100
quartic set,Non-reversible SGLD,630,0.063,0.5385000000000001,0.04713735503715699,0.5355249999999999,0.053788651829698844,100
quartic set,Non-reversible SGLD,640,0.064,0.53814375,0.04119692167802043,0.536775,0.05124374191897568,100
quartic set,Non-reversible SGLD,650,0.065,0.5339249999999999,0.043764525005875465,0.5304249999999999,0.04761489957582775,100
quartic set,Non-reversible SGLD,660,0.066,0.5339875000000001,0.046949375338730226,0.5316249999999999,0.05349687874403081,100
quartic set,Non-reversible SGLD,670,0.067,0.53703125,0.044112171122021246,0.535875,0.04321571303976545,100
quartic set,Non-reversible SGLD,680,0.068,0.5396125,0.04437475814416948,0.5336500000000001,0.05237589950048448,100
quartic set,Non-reversible SGLD,690,0.069,0.54018125,0.04072508989129479,0.539425,0.046339294090088134,100
quartic set,Non-reversible SGLD,700,0.07,0.5389875000000001,0.04694962746326528,0.5395750000000001,0.04979890748669781,100
quartic set,Non-reversible SGLD,710,0.07100000000000001,0.5396437500000001,0.04608096456389437,0.5337000000000001,0.053050243004422556,100
quartic set,Non-reversible SGLD,720,0.07200000000000001,0.5366312500000001,0.04462808351327874,0.534275,0.05266543798912014,100
quartic set,Non-reversible SGLD,730,0.07300000000000001,0.53479375,0.04480668837257074,0.53215,0.05234768670180473,100
quartic set,Non-reversible SGLD,740,0.07400000000000001,0.54583125,0.045111836250438346,0.54815,0.053835960157320555,100
quartic set,Non-reversible SGLD,750,0.075,0.5323187500000001,0.047487479659714706,0.534025,0.05298881981373548,100
quartic set,Non-reversible SGLD,760,0.076,0.53258125,0.04836439824252041,0.534375,0.05011523967292532,100
quartic set,Non-reversible SGLD,770,0.077,0.54278125,0.0450449038551611,0.5463749999999999,0.051495776771037505,100
quartic set,Non-reversible SGLD,780,0.078,0.54180625,0.04884984716318119,0.5391250000000001,0.05639235633962597,100
quartic set,Non-reversible SGLD,790,0.079,0.53205,0.044552619695335215,0.5352,0.05099598914709773,100
quartic set,Non-reversible SGLD,800,0.08,0.53848125,0.04865385291757219,0.538675,0.056497580845679955,100
quartic set,Non-reversible SGLD,810,0.081,0.53848125,0.04538427179042283,0.5379999999999999,0.04953827211399692,100
quartic set,Non-reversible SGLD,820,0.082,0.5361750000000001,0.041114742280942036,0.53445,0.05267177286332459,100
quartic set,Non-reversible SGLD,830,0.083,0.5364187499999999,0.04609069059783498,0.5372,0.0547967779042424,100
quartic set,Non-reversible SGLD,840,0.084,0.5383687500000001,0.04932186078915256,0.5399499999999999,0.05923755889499823,100
quartic set,Non-reversible SGLD,850,0.085,0.5359875000000001,0.04760448204590179,0.533925,0.04871097894414534,100
quartic set,Non-reversible SGLD,860,0.08600000000000001,0.5445187499999999,0.04476817169210778,0.543925,0.049036493058895965,100
quartic set,Non-reversible SGLD,870,0.08700000000000001,0.52919375,0.04328762659058544,0.5344249999999999,0.04962594298521407,100
quartic set,Non-reversible SGLD,880,0.08800000000000001,0.53785625,0.0453819243506173,0.54095,0.048788064652384534,100
quartic set,Non-reversible SGLD,890,0.08900000000000001,0.53784375,0.042329516854779856,0.5436249999999999,0.04927680909049829,100
quartic set,Non-reversible SGLD,900,0.09000000000000001,0.544425,0.049218937289205955,0.5455000000000001,0.05620916025853524,100
quartic set,Non-reversible SGLD,910,0.091,0.53398125,0.04646598956821032,0.53535,0.0547457622547032,100
quartic set,Non-reversible SGLD,920,0.092,0.53781875,0.04923976132805621,0.540825,0.05081787519558389,100
quartic set,Non-reversible SGLD,930,0.093,0.52886875,0.04397100519278745,0.535725,0.04914713916271005,100
quartic set,Non-reversible SGLD,940,0.094,0.53903125,0.04726169412968156,0.5421499999999999,0.054683455478145335,100
quartic set,Non-reversible SGLD,950,0.095,0.5432062499999999,0.04777694178524835,0.5486249999999999,0.055599777223229306,100
quartic set,Non-reversible SGLD,960,0.096,0.5375312499999999,0.04290281614909128,0.540525,0.05159855603452955,100
quartic set,Non-reversible SGLD,970,0.097,0.5405625,0.04559948089428522,0.54345,0.05109381844047557,100
quartic set,Non-reversible SGLD,980,0.098,0.54974375,0.04163427670993085,0.54665,0.04682767139289342,100
quartic set,Non-reversible SGLD,990,0.099,0.5402875000000001,0.04742038949277478,0.537125,0.048393868830710784,100
quartic set,Non-reversible SGLD,1000,0.1,0.54006875,0.049739051936713984,0.5364249999999999,0.05750412260144151,100
quartic set,Reversible anchored Langevin,0,0.0,0.49119375000000004,0.056564573180377505,0.49465000000000003,0.06366145068273502,100
quartic set,Reversible anchored Langevin,10,0.001,0.5413999999999999,0.0489599951362066,0.541275,0.05713542193240493,100
quartic set,Reversible anchored Langevin,20,0.002,0.61490625,0.02536715479933917,0.6056,0.03339978225296469,100
quartic set,Reversible anchored Langevin,30,0.003,0.65324375,0.011383084525764841,0.64045,0.0177182637040673,100
quartic set,Reversible anchored Langevin,40,0.004,0.6653187499999998,0.006116306833400608,0.6507749999999999,0.01312668940546225,100
quartic set,Reversible anchored Langevin,50,0.005,0.6672937499999998,0.006226632452983345,0.6533000000000001,0.01085301242917739,100
quartic set,Reversible anchored Langevin,60,0.006,0.6688,0.00534751901314615,0.654675,0.009112477570603269,100
quartic set,Reversible anchored Langevin,70,0.007,0.6689062500000001,0.0050956561702645885,0.6528499999999999,0.009776672917374987,100
quartic set,Reversible anchored Langevin,80,0.008,0.6673874999999999,0.00534582167149582,0.65335,0.011405186663456364,100
quartic set,Reversible anchored Langevin,90,0.009000000000000001,0.6679874999999998,0.005261156376134565,0.653275,0.008737870380583528,100
quartic set,Reversible anchored Langevin,100,0.01,0.6685,0.005603564657312957,0.654875,0.010404538393985552,100
quartic set,Reversible anchored Langevin,110,0.011000000000000001,0.6684062500000002,0.005749104426303759,0.6556000000000001,0.009962809631704095,100
quartic set,Reversible anchored Langevin,120,0.012,0.66798125,0.005507581293503115,0.6542749999999999,0.011466326413204086,100
quartic set,Reversible anchored Langevin,130,0.013000000000000001,0.668725,0.005517648452415615,0.6546999999999998,0.010536612454684006,100
quartic set,Reversible anchored Langevin,140,0.014,0.6689437500000001,0.005927070851294304,0.65455,0.010750734059973902,100
quartic set,Reversible anchored Langevin,150,0.015000000000000001,0.6688250000000001,0.0054820356298061965,0.6563499999999999,0.009727473329376832,100
quartic set,Reversible anchored Langevin,160,0.016,0.66899375,0.004511222503071891,0.6544500000000001,0.009174101667964094,100
quartic set,Reversible anchored Langevin,170,0.017,0.6684687500000002,0.005985155642770014,0.6552000000000001,0.009598505775969157,100
