tag,eta,s,R,seed,rev_train,nrev_train,rev_test,nrev_test,d_train,se_train,t_train,win_train,d_test,se_test,t_test,win_test,rev_U,nrev_U,proj_rev,proj_nrev,bad_nrev,bad_rev,wall_rev,wall_nrev
lam50,1e-05,5.0,32,3000,0.7122103230337078,0.7328827247191011,0.7128142458100558,0.7365572625698323,0.020672401685393256,0.006395984107151455,3.2320908462357036,0.6875,0.02374301675977654,0.008247436448951519,2.8788359760922977,0.5625,468.3125713936765,467.41829792734876,0.0,0.0,0,0,0.667570037999667,0.9057932299997447
lam50,3e-06,0.0,32,3000,0.6824087078651686,0.6824087078651686,0.6822625698324023,0.6822625698324023,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,482.95937456691126,482.95937456691126,0.0,0.0,0,0,0.6520184109999718,0.898663748999752
lam50,3e-06,1.0,32,3000,0.6824087078651686,0.6842082162921348,0.6822625698324023,0.6861033519553073,0.0017995084269662905,0.003236114847661569,0.5560706315063643,0.3125,0.0038407821229050274,0.00379131465929767,1.013047575327478,0.28125,482.95937456691126,483.18368245083855,0.0,0.0,0,0,0.646776644000056,0.8950273149998793
lam50,3e-06,5.0,32,3000,0.6824087078651686,0.6953563904494382,0.6822625698324023,0.6965782122905029,0.012947682584269666,0.007724650723104643,1.6761512006675967,0.53125,0.014315642458100554,0.009548407759864869,1.4992701210639492,0.59375,482.95937456691126,481.49397739787395,0.0,0.0,0,0,0.6547149680000075,0.9020371629999318
lam50,1e-06,0.0,32,3000,0.6393521769662922,0.6393521769662922,0.6466480446927374,0.6466480446927374,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,524.3947362916572,524.3947362916572,0.0,0.0,0,0,0.653212177000114,0.8927610830000958
lam50,1e-06,1.0,32,3000,0.6393521769662922,0.6388693820224719,0.6466480446927374,0.6435055865921788,-0.0004827949438202389,0.001761960018959293,-0.27401015836068926,0.4375,-0.0031424581005586663,0.0021423063124275045,-1.4668575088115494,0.28125,524.3947362916572,523.9901349824074,0.0,0.0,0,0,0.6473940179998863,0.8936638319996746
lam50,1e-06,5.0,32,3000,0.6393521769662922,0.6507198033707866,0.6466480446927374,0.6524092178770949,0.011367626404494385,0.007929828101677435,1.4335274685323551,0.53125,0.0057611731843575376,0.010563791334541953,0.5453698394741477,0.4375,524.3947362916572,521.894204524544,0.0,0.0,0,0,0.6485582350001096,0.899799454999993
lam200,0.0001,0.0,32,3000,0.616968047752809,0.616968047752809,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,499.3513815049995,499.3513815049995,0.0,0.0,0,0,0.6345464149999316,0.8766663240003254
lam200,0.0001,1.0,32,3000,0.616968047752809,0.6166169241573034,0.6145251396648045,0.6145251396648045,-0.00035112359550561884,0.00022737925765545258,-1.5442199922988395,0.03125,0.0,1e-300,0.0,0.0,499.3513815049995,497.57991660723064,0.0,0.0,0,0,0.6341352210001787,0.8743693689998508
lam200,0.0001,5.0,32,3000,0.616968047752809,0.6165730337078652,0.6145251396648045,0.6145251396648045,-0.0003950140449438186,0.00022058199595526113,-1.7907809893239706,0.0,0.0,1e-300,0.0,0.0,499.3513815049995,499.59686875497084,0.0,0.0,0,0,0.6284679690002122,0.8744616819999464
lam200,3e-05,0.0,32,3000,0.6165730337078652,0.6165730337078652,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,487.0543595731099,487.0543595731099,0.0,0.0,0,0,0.6315314779999426,0.8797829649997766
lam200,3e-05,1.0,32,3000,0.6165730337078652,0.6165730337078652,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,487.0543595731099,487.12355318832755,0.0,0.0,0,0,0.6328916780003055,0.876442562000193
lam200,3e-05,5.0,32,3000,0.6165730337078652,0.6165730337078652,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,487.0543595731099,487.26912434568254,0.0,0.0,0,0,0.6278622149998228,0.8719213729996227
lam200,1e-05,0.0,32,3000,0.6165730337078652,0.6165730337078652,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,483.7185920729796,483.7185920729796,0.0,0.0,0,0,0.6289636209999117,0.8738055480002913
lam200,1e-05,1.0,32,3000,0.6165730337078652,0.6165730337078652,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,483.7185920729796,483.76472503183703,0.0,0.0,0,0,0.6335326720000012,0.8761189380002179
lam200,1e-05,5.0,32,3000,0.6165730337078652,0.6165730337078652,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,483.7185920729796,483.73728633974997,0.0,0.0,0,0,0.6295523980002145,0.8775553079999554
lam200,3e-06,0.0,32,3000,0.6167047050561798,0.6167047050561798,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,487.4807644278054,487.4807644278054,0.0,0.0,0,0,0.6320391399999608,0.8810102440002083
lam200,3e-06,1.0,32,3000,0.6167047050561798,0.6167047050561798,0.6145251396648045,0.6145251396648045,0.0,1e-300,0.0,0.0,0.0,1e-300,0.0,0.0,487.4807644278054,487.5276978534956,0.0,0.0,0,0,0.632207612000002,0.8914794720003556
