experiment,eta,lam,delta,s,train,test,d_train,t_train,d_test,t_test,U,a,penalty,near_kink,proj
titanic_ball,3e-05,5.0,0.015403270679109895,1,0.7980196629213484,0.806145251396648,9.831460674157522e-05,0.14502336115100856,-0.00022346368715083553,-0.24318672855695736,377.80937964008103,0.9379722823726214,14.379844920448793,1.53,0.11584666666666667
titanic_ball,3e-05,5.0,0.015403270679109895,5,0.7983848314606743,0.8063687150837988,0.0004634831460674216,0.4162580973796684,-3.3306690738754695e-18,-2.378520618249595e-15,377.80508672721555,0.936689262654481,14.363251181185733,1.47,0.12092666666666667
titanic_ball,3e-05,7.5,0.010268847119406597,reversible,0.7985674157303372,0.8049720670391062,0.0,0.0,0.0,0.0,385.0082566967256,0.9521977236894439,21.133621275811617,1.57,0.09419333333333334
titanic_ball,3e-05,7.5,0.010268847119406597,1,0.7983286516853932,0.8060335195530726,-0.00023876404494381774,-0.3420019065664271,0.0010614525139664788,1.143351815628264,384.7176901972965,0.9484388457433885,20.917291157958164,1.66,0.10008666666666667
titanic_ball,3e-05,7.5,0.010268847119406597,5,0.798623595505618,0.8062011173184357,5.617977528090124e-05,0.05242297099626123,0.0012290502793296087,0.9175359572049878,384.7500064963475,0.9477006915718907,20.873505967258744,1.7,0.10578
titanic_ball,3e-05,10.0,0.007701635339554948,reversible,0.7982443820224719,0.8049720670391062,0.0,0.0,0.0,0.0,391.65936282267074,0.9558295157138192,27.26656418537983,1.8,0.07918666666666667
titanic_ball,3e-05,10.0,0.007701635339554948,1,0.7979073033707864,0.8062569832402235,-0.0003370786516853852,-0.49985976721080483,0.0012849162011173243,1.5300398225720526,391.36058358009177,0.9518074625862615,27.007124312446912,1.87,0.08510666666666666
titanic_ball,3e-05,10.0,0.007701635339554948,5,0.7983567415730337,0.8055865921787708,0.00011235955056180136,0.11673766354342892,0.0006145251396648033,0.44105623560414126,391.39808130228545,0.9554623088604925,26.971179797430327,1.8,0.09053333333333333
titanic_ball,3e-05,15.0,0.005134423559703298,reversible,0.7963202247191012,0.8023463687150838,0.0,0.0,0.0,0.0,404.171243836587,0.9603619178156868,37.99826008143311,2.29,0.051513333333333335
titanic_ball,3e-05,15.0,0.005134423559703298,1,0.7968820224719103,0.8054748603351958,0.0005617977528089868,0.7866066361276105,0.003128491620111731,2.7039283153569924,403.8292350883943,0.9576104954969094,37.791619769060205,2.37,0.05712
titanic_ball,3e-05,15.0,0.005134423559703298,5,0.7964044943820225,0.8041340782122904,8.426966292134686e-05,0.07538384532478752,0.001787709497206702,1.2212083721445055,403.73707190984436,0.9566175500460368,37.66175733769286,2.35,0.061766666666666664
titanic_ball,3e-05,20.0,0.003850817669777474,reversible,0.7929073033707867,0.7991061452513967,0.0,0.0,0.0,0.0,415.624563514211,0.9604554831532546,46.549870184886935,2.91,0.029786666666666666
titanic_ball,3e-05,20.0,0.003850817669777474,1,0.7940168539325844,0.8013966480446929,0.0011095505617977552,1.555192254764517,0.002290502793296093,2.143548065772996,415.302234686742,0.9583339606988995,46.444746509752186,2.95,0.03405333333333333
titanic_ball,3e-05,20.0,0.003850817669777474,5,0.7936797752808991,0.8016201117318436,0.0007724719101123578,0.6758276785203872,0.0025139664804469265,1.5962897878359312,415.3518583667017,0.9557763168882785,46.44840654708124,2.85,0.038373333333333336
titanic_lp,1e-05,5.0,0.015403270679109895,reversible,0.7821629213483147,0.7919553072625699,0.0,0.0,0.0,0.0,383.76692282687293,0.9453787978166502,15.16237218071371,1.13,0.0
titanic_lp,1e-05,5.0,0.015403270679109895,1,0.7878792134831462,0.8007821229050279,0.005716292134831464,3.9250859335077135,0.0088268156424581,4.31987973898068,383.61401268321066,0.9456040814810585,15.154423124295752,1.17,0.0
titanic_lp,1e-05,5.0,0.015403270679109895,5,0.7895786516853934,0.8001117318435753,0.007415730337078647,3.8177330934836258,0.00815642458100559,3.5818601368330487,379.8644682945082,0.9410175592598518,15.204653555672264,1.24,0.0
titanic_lp,1e-05,7.5,0.010268847119406597,reversible,0.7819522471910113,0.7915083798882683,0.0,0.0,0.0,0.0,391.92825050167744,0.9543761315012493,21.46686969772091,1.35,0.0
titanic_lp,1e-05,7.5,0.010268847119406597,1,0.7876404494382022,0.8003910614525139,0.005688202247191009,4.3107016223131,0.008882681564245811,4.387441217516981,391.6900053786191,0.955373449877596,21.40508941473901,1.38,0.0
titanic_lp,1e-05,7.5,0.010268847119406597,5,0.7904213483146069,0.7999441340782123,0.008469101123595503,4.523925518174442,0.00843575418994414,3.7643328688203908,388.2140844840838,0.9497354622235917,21.578888408646254,1.44,0.0
titanic_lp,1e-05,10.0,0.007701635339554948,reversible,0.7811095505617979,0.79,0.0,0.0,0.0,0.0,399.6747653821993,0.9582116191519764,26.892577104032938,1.61,0.0
titanic_lp,1e-05,10.0,0.007701635339554948,1,0.7875280898876404,0.7998324022346369,0.006418539325842696,4.558386304971946,0.009832402234636868,4.7656789336402525,399.3512242655223,0.9569930671153855,26.772562318227404,1.68,0.0
titanic_lp,1e-05,10.0,0.007701635339554948,5,0.7896629213483146,0.799217877094972,0.008553370786516851,4.484417398392751,0.009217877094972066,3.8517133343868033,396.17409339497596,0.958024909028455,27.110439394644473,1.7,0.0
titanic_lp,1e-05,15.0,0.005134423559703298,reversible,0.7789325842696632,0.784804469273743,0.0,0.0,0.0,0.0,413.62959872573776,0.959460205875255,35.47464594918883,2.13,0.0
titanic_lp,1e-05,15.0,0.005134423559703298,1,0.7861095505617979,0.7969832402234637,0.007176966292134832,4.712658010700685,0.012178770949720663,5.640599228156699,413.16658695220525,0.9584373076019823,35.23408928607444,2.21,0.0
titanic_lp,1e-05,15.0,0.005134423559703298,5,0.7861516853932585,0.7944692737430167,0.007219101123595503,3.735303945740394,0.00966480446927374,3.892346299587024,410.3325440999553,0.9630539971632223,35.91284475487163,2.17,0.0
titanic_lp,1e-05,20.0,0.003850817669777474,reversible,0.7741011235955056,0.7777653631284916,0.0,0.0,0.0,0.0,425.6233339307876,0.9578746522726463,41.4255882494675,2.75,0.0
