geometry,iteration,rev_train,nr_train,rev_test,nr_test,rev_test_sd,nr_test_sd,paired_diff,paired_se,t_stat
L1-smooth ball,320,0.6861875000000001,0.7773625000000002,0.6771249999999999,0.7594500000000001,0.07198605276669427,0.03356468953883506,0.08232500000000002,0.007116389445313806,11.568366322926808
L1-smooth ball,330,0.6915124999999999,0.7788062500000001,0.6829,0.76,0.06955097687192024,0.03330680762762223,0.0771,0.006850193538517837,11.255156451635376
L1-smooth ball,340,0.6966000000000001,0.78041875,0.6871249999999999,0.7607,0.06584088468390742,0.03242138899933908,0.073575,0.006424410419830308,11.452412780617989
L1-smooth ball,350,0.7010187499999999,0.7815999999999999,0.6915499999999998,0.762075,0.06472433776401192,0.03147881883669613,0.07052499999999999,0.00634372104660756,11.11729211953838
L1-smooth ball,360,0.7060249999999999,0.7825624999999999,0.6950999999999997,0.7630499999999999,0.0618863001108819,0.03110665101507614,0.06795000000000001,0.006044592290601241,11.24145297701149
L1-smooth ball,370,0.7104875000000002,0.78336875,0.6992750000000001,0.7638499999999999,0.06038627239645939,0.030878181960927058,0.064575,0.005938452741210959,10.874044606244011
L1-smooth ball,380,0.7144125,0.7840937499999999,0.7023249999999999,0.7644,0.05912157372565431,0.03072178840543439,0.062075000000000005,0.005774711392499773,10.749454956419703
L1-smooth ball,390,0.7190937500000001,0.78445625,0.7065749999999998,0.7664249999999998,0.05708585484366791,0.02988457382204492,0.05985,0.005576354752276107,10.732817881712235
L1-smooth ball,400,0.7233375000000001,0.7863812500000001,0.7101499999999998,0.7661749999999999,0.05426252590113842,0.029647455049448865,0.05602499999999999,0.0053597940890269,10.452826931299452
L1-smooth ball,410,0.7271749999999999,0.787525,0.7151249999999999,0.7672,0.05185130132884757,0.029353901191349594,0.052074999999999996,0.005070096401968363,10.271007860872809
L1-smooth ball,420,0.7308000000000001,0.7882187500000001,0.7181249999999999,0.7684499999999999,0.049719382995513386,0.030020573753425303,0.05032500000000001,0.004885126752074953,10.301677429070702
L1-smooth ball,430,0.7347812500000002,0.78988125,0.7217500000000001,0.76975,0.0480602263158982,0.03004310875788962,0.04800000000000001,0.004773003839990668,10.056560105364143
L1-smooth ball,440,0.7385875000000002,0.7910437499999999,0.72405,0.7703,0.045905287871284,0.02918133830122438,0.04625,0.004503295650650945,10.27025618300558
L1-smooth ball,450,0.74163125,0.7918999999999998,0.72765,0.770625,0.04318275118609281,0.028045271392424565,0.04297499999999999,0.004310062076236271,9.970854071208086
L1-smooth ball,460,0.7452687499999997,0.7921812499999998,0.7303499999999999,0.7720249999999999,0.04170304472570246,0.027865330455857533,0.041675000000000004,0.004181799036517439,9.965806495260598
L1-smooth ball,470,0.7487750000000001,0.7936375,0.7334249999999999,0.7732750000000002,0.03973659325400636,0.027801821664754055,0.03985,0.004009430171861121,9.939068219637353
L1-smooth ball,480,0.7519000000000001,0.7949124999999998,0.735925,0.7747250000000001,0.0379504178787496,0.02759944141946838,0.0388,0.0038787624288937803,10.003190633942932
L1-smooth ball,490,0.7545374999999999,0.7953749999999999,0.7381500000000001,0.776425,0.03836398642666654,0.027241102244864316,0.038274999999999997,0.003891634222173497,9.835199768241122
L1-smooth ball,500,0.7576125,0.7958875000000002,0.7409749999999998,0.77595,0.03663892717927866,0.026363762625960272,0.034975,0.0037100557797543803,9.427081983741893
L1-smooth ball,510,0.7595624999999998,0.7968374999999998,0.7434750000000001,0.7762,0.036297895909745886,0.025461597147330123,0.032725000000000004,0.0037551471409926207,8.714705115749368
L1-smooth ball,520,0.7622312499999999,0.7983125000000001,0.7463,0.777675,0.03554496370014245,0.026218427381203363,0.031375,0.003587185209502393,8.746412066176052
L1-smooth ball,530,0.76540625,0.7989124999999998,0.747925,0.779175,0.034263637335145015,0.025161235115257214,0.031249999999999997,0.003496661466905456,8.937096226148606
L1-smooth ball,540,0.7673062500000001,0.7994562500000001,0.7496250000000001,0.77915,0.032893643655413016,0.024744196340258304,0.029525000000000003,0.0034272185544843826,8.6148576551582
L1-smooth ball,550,0.7699187500000001,0.8000500000000001,0.7522749999999996,0.7805000000000001,0.03211818256868142,0.023508541323347037,0.028224999999999997,0.0033109656728617246,8.524703300715482
L1-smooth ball,560,0.7717062500000001,0.80061875,0.7549250000000002,0.7812749999999999,0.030545245046479742,0.023458794198605463,0.02635,0.0030777837034548948,8.56135535788997
L1-smooth ball,570,0.7740812499999999,0.8012624999999999,0.7568249999999997,0.7824,0.030157111746466847,0.022743963568118006,0.025574999999999987,0.0031548533638625343,8.1065574371698
L1-smooth ball,580,0.7761812499999999,0.8025812499999999,0.7591249999999999,0.7830000000000001,0.029766292966536777,0.021881222058831147,0.023875,0.003023973028779834,7.895242375767322
L1-smooth ball,590,0.77794375,0.8025312499999999,0.7601749999999998,0.7837750000000001,0.029886686252435464,0.022336654547260127,0.023599999999999996,0.003007843282506788,7.846153467254901
L1-smooth ball,600,0.7802374999999999,0.80330625,0.7620749999999997,0.785,0.027636381288205423,0.0224761377393174,0.022925,0.0029078991600900678,7.88369841521256
L1-smooth ball,610,0.7812625,0.8036749999999999,0.763975,0.7858250000000001,0.027201304837240523,0.022213538391683302,0.021849999999999994,0.002771294960406733,7.884400726797103
L1-smooth ball,620,0.78343125,0.8046812499999999,0.7655250000000001,0.785975,0.026586752891109695,0.021727464233550178,0.020449999999999996,0.002832749494214004,7.219134639956649
L1-smooth ball,630,0.7846312500000002,0.8048312500000001,0.7675749999999998,0.7866750000000002,0.027095172237611976,0.02178885997917099,0.0191,0.0029866115389933934,6.395207327979941
L1-smooth ball,640,0.7865312499999998,0.8061562500000001,0.769,0.7875749999999999,0.02561368005696577,0.020884648922260118,0.018574999999999994,0.0029066396909368203,6.3905409596926015
L1-smooth ball,650,0.78826875,0.8061,0.7707499999999999,0.7873500000000001,0.025764816272889613,0.020162909742716437,0.016599999999999997,0.002742878750215518,6.052035657316487
L1-smooth ball,660,0.7899562500000001,0.8065375000000001,0.771875,0.7872499999999999,0.025781656524190098,0.021244428859721262,0.015374999999999996,0.0028769756057991933,5.344153759596785
L1-smooth ball,670,0.79119375,0.80744375,0.773425,0.7883000000000001,0.024571209131457453,0.021159208898541584,0.014875000000000001,0.0027391602248451503,5.430496494903255
L1-smooth ball,680,0.7923875000000001,0.8079187499999999,0.7755249999999999,0.78905,0.022954981744028612,0.02026896169222312,0.013525000000000004,0.0025012862852556643,5.407217910131215
L1-smooth ball,690,0.7940375000000001,0.8084375,0.7766750000000002,0.789075,0.023230441431253718,0.020867108984565574,0.012400000000000005,0.0025760944521237236,4.813488103969746
L1-smooth ball,700,0.7951375,0.8083125000000001,0.7768000000000002,0.789475,0.022476362443395258,0.01973401091690909,0.01267500000000001,0.00256241654212455,4.946502565695629
L1-smooth ball,710,0.79608125,0.80894375,0.7784749999999999,0.7885000000000001,0.02241677931705389,0.02007875906664966,0.010025,0.002595279076486474,3.8627830397230296
L1-smooth ball,720,0.7977187499999999,0.8094125,0.779225,0.7899249999999998,0.02063296066144086,0.0186456016152861,0.010700000000000001,0.002349801195115378,4.553576712039512
L1-smooth ball,730,0.7988187499999999,0.8093562499999999,0.7800999999999999,0.7918,0.021981741734834612,0.01913561384360891,0.01169999999999999,0.002508037584497594,4.665001861343205
L1-smooth ball,740,0.7999687499999999,0.80973125,0.782025,0.7917500000000001,0.021805195261772835,0.018231466305164923,0.009725000000000003,0.0025383162219125193,3.831279931179184
L1-smooth ball,750,0.8006875000000001,0.8111875,0.7827500000000001,0.7925,0.020205697266370254,0.01786947626032117,0.009749999999999997,0.002328864768747021,4.1865891617424
L1-smooth ball,760,0.80160625,0.8110937500000002,0.7838250000000001,0.7933500000000002,0.020196181132165373,0.018268549449529343,0.009525,0.00242974387601457,3.920166275148123
L1-smooth ball,770,0.8028374999999999,0.8110125,0.78475,0.792625,0.0195514731161133,0.01808500899930798,0.007874999999999991,0.0023555155025659002,3.3432172241794333
L1-smooth ball,780,0.803575,0.81188125,0.7849250000000001,0.7933249999999997,0.019823893220662855,0.01757399579728038,0.008399999999999994,0.002325071955006898,3.6127914157284966
L1-smooth ball,790,0.8045187500000001,0.812225,0.785375,0.793525,0.019830006723817996,0.016701081892010364,0.00815,0.0021874354247322916,3.7258242725027797
L1-smooth ball,800,0.8045124999999999,0.81293125,0.786775,0.79415,0.01846131294782622,0.016967809689425607,0.007375000000000001,0.0021664845494557086,3.4041322851126914
L1-smooth ball,810,0.80558125,0.8129312499999999,0.7863249999999999,0.794225,0.018984493273418838,0.01661999146093692,0.007899999999999997,0.002197829507822331,3.5944553350853545
L1-smooth ball,820,0.8063374999999999,0.8129937499999998,0.7869000000000003,0.794025,0.018511939908932268,0.016552239770319343,0.007124999999999998,0.0022457521630353102,3.1726564120815546
L1-smooth ball,830,0.8069749999999999,0.81360625,0.787675,0.7950750000000001,0.018644924431885142,0.016508549208506997,0.007399999999999998,0.002198748496189356,3.3655509089943276
L1-smooth ball,840,0.8080187500000001,0.8138062500000001,0.789075,0.7946250000000002,0.018558040948289344,0.01618382017181158,0.00555,0.0021292159604090447,2.606593273391482
L1-smooth ball,850,0.8086687499999999,0.8140187499999999,0.78995,0.7953,0.016881120289312032,0.01590803748316104,0.005350000000000005,0.00204248437551978,2.6193590825577378
L1-smooth ball,860,0.8094437500000001,0.8148187499999997,0.791125,0.7963499999999999,0.0175391877252228,0.015437312138471717,0.005225000000000007,0.0021748374489356506,2.402478402492602
L1-smooth ball,870,0.8097437500000002,0.81475,0.791325,0.7966000000000001,0.017650703909047043,0.014934706376271832,0.005274999999999997,0.002054157830824933,2.5679623643532783
L1-smooth ball,880,0.81076875,0.8142999999999999,0.791125,0.7959499999999999,0.016754974385735925,0.015446960408397051,0.004825000000000008,0.0020379155398285655,2.367615294010614
L1-smooth ball,890,0.8110750000000002,0.8146125000000001,0.791325,0.7960249999999998,0.016160710399176787,0.0156673718409962,0.004699999999999992,0.0020217504167119025,2.324718205150116
L1-smooth ball,900,0.8119062500000002,0.81509375,0.7926000000000002,0.7967749999999999,0.016318020032399093,0.014733726684725836,0.004174999999999996,0.0020468178677738743,2.039751589886569
L1-smooth ball,910,0.8119624999999999,0.81599375,0.7933250000000001,0.7961750000000002,0.01569941371227254,0.014947107926068353,0.0028499999999999958,0.001977148492555924,1.4414698798448407
L1-smooth ball,920,0.8130874999999999,0.81666875,0.793575,0.7974749999999999,0.015465238799032853,0.014845564415955454,0.0038999999999999955,0.0019179244884599453,2.033448148488691
L1-smooth ball,930,0.8130437500000001,0.8165750000000002,0.794225,0.7971749999999999,0.015507797810433727,0.014601849716782984,0.002949999999999994,0.001998225222642344,1.4763100608344213
L1-smooth ball,940,0.8137125000000001,0.8167812499999999,0.79455,0.7982500000000001,0.01545349818198476,0.014854088305713664,0.0037000000000000045,0.0019593340447687582,1.8883967284081367
L1-smooth ball,950,0.8140187500000002,0.8179500000000001,0.7950750000000001,0.798275,0.015110932392734006,0.014510945885952798,0.0031999999999999984,0.0017933237580007974,1.7843961447136394
L1-smooth ball,960,0.814825,0.8173125,0.7957249999999999,0.7979499999999998,0.015623792882664703,0.015239584951531635,0.0022249999999999982,0.001911519769262884,1.1639952857291127
L1-smooth ball,970,0.81485625,0.81679375,0.7957999999999998,0.7975,0.01529127961693306,0.013784964727022425,0.0017000000000000038,0.001876179763522276,0.9060965441864066
L1-smooth ball,980,0.81499375,0.81793125,0.7963999999999998,0.79805,0.015840588449430867,0.013658811489772134,0.0016500000000000037,0.0018395967388577753,0.8969357061507436
L1-smooth ball,990,0.8154875,0.8178125,0.7955999999999999,0.7995750000000001,0.01369361718156133,0.013890148932741408,0.003974999999999989,0.0016881550356061576,2.354641556113183
L1-smooth ball,1000,0.8156624999999998,0.81834375,0.7967750000000001,0.799625,0.015485799131703693,0.012599978956211379,0.0028499999999999992,0.0017925984187511408,1.5898708657712217
unit ball,0,0.50529375,0.50529375,0.4995749999999999,0.4995749999999999,0.031448721690389835,0.031448721690389835,0.0,0.0,
unit ball,10,0.511975,0.5086999999999999,0.50555,0.5036,0.052907366159537686,0.054663017246996654,-0.0019499999999999995,0.003480388780094267,-0.5602822337414797
unit ball,20,0.5252625,0.53000625,0.51765,0.5260999999999999,0.07206795684657921,0.07744362563513636,0.008450000000000006,0.0093255365161009,0.906114086348893
unit ball,30,0.53555,0.5966312500000001,0.5297000000000001,0.5929249999999999,0.07925256902441521,0.07708307125262572,0.063225,0.010634260373287307,5.945406429846106
unit ball,40,0.542625,0.6403562500000001,0.5377000000000001,0.6325500000000001,0.07968980265043105,0.0560561812340571,0.09484999999999999,0.009267272979946608,10.234941843759787
unit ball,50,0.5500875,0.6631874999999999,0.543525,0.6552749999999999,0.07816963472429235,0.04169377148697489,0.11175,0.008635542890293637,12.940703487861448
unit ball,60,0.55749375,0.6730687499999999,0.5520999999999999,0.66455,0.07724070340582266,0.037071423010728945,0.11245,0.008141270034692238,13.812341258896828
unit ball,70,0.56569375,0.6772500000000001,0.559475,0.6683000000000001,0.07617455283754543,0.03440673236916334,0.10882499999999996,0.008197795882018065,13.274909691116916
unit ball,80,0.5729062500000001,0.6808812499999999,0.5667499999999999,0.6727749999999999,0.07353407442138712,0.03308791281944925,0.106025,0.007768680240347626,13.647749259822241
unit ball,90,0.580625,0.6836875000000002,0.57445,0.6753500000000001,0.07156050981970828,0.03061247682520539,0.10089999999999998,0.007505092547158506,13.444204633852465
unit ball,100,0.58799375,0.6873375000000002,0.5828,0.6775000000000001,0.06938517875096259,0.030585614232508034,0.0947,0.007235860471822046,13.087593433950476
unit ball,110,0.5969375,0.6914874999999999,0.5894,0.681925,0.06816138751136706,0.027940356298748407,0.092525,0.007032526792043389,13.156722005621495
unit ball,120,0.60421875,0.69345625,0.5976250000000001,0.683275,0.06563825623687898,0.026571076304124298,0.08564999999999999,0.006848525241232449,12.506342166096267
unit ball,130,0.6116750000000001,0.6962125,0.604725,0.6852749999999999,0.060970574745925474,0.025667589023175244,0.08055,0.006365605575546945,12.653941411234701
unit ball,140,0.6192875,0.6990875000000001,0.611475,0.689,0.057814898598890586,0.022857706522631426,0.07752500000000001,0.0060549352731153255,12.80360507637807
unit ball,150,0.62666875,0.7016687500000001,0.618475,0.6911750000000001,0.055684327401718865,0.02311984313235378,0.0727,0.005724821906276723,12.699085000406976
unit ball,160,0.63400625,0.70341875,0.62485,0.692525,0.05180190024204584,0.021253327131096764,0.067675,0.00532625655018455,12.705921947686713
unit ball,170,0.6415,0.705225,0.6308,0.6943499999999999,0.047865921746546,0.02076388424377503,0.06354999999999998,0.004877822932995474,13.028353196284206
unit ball,180,0.64775,0.7071749999999999,0.63845,0.6967250000000001,0.04568748143196296,0.021256891336527292,0.05827499999999998,0.004778515549685474,12.19520987094741
unit ball,190,0.653875,0.7089062499999998,0.644075,0.6988000000000001,0.04051850649625266,0.019421819448936055,0.05472499999999998,0.0041903712077315846,13.059702180806271
unit ball,200,0.66138125,0.7106625,0.648075,0.7007499999999999,0.03752247642911829,0.017860641792850705,0.05267499999999999,0.003843079671778398,13.70645536880698
unit ball,210,0.6675062499999999,0.7131875000000001,0.6535749999999999,0.7012249999999999,0.03519292965894994,0.02019318004183641,0.047650000000000005,0.003673516329380097,12.971223135420471
unit ball,220,0.6727312499999999,0.7143874999999997,0.660375,0.701575,0.032801390014276635,0.017921176317587544,0.04120000000000001,0.003543289289614805,11.627613957673466
unit ball,230,0.67806875,0.7163625000000002,0.6645,0.7036750000000002,0.030303598479521875,0.018078305403511317,0.039175,0.00325961185487543,12.018302099805414
unit ball,240,0.6836375,0.7185937500000003,0.6704999999999999,0.7026250000000002,0.02829989113731426,0.01625388453958814,0.032125,0.002952779678249434,10.879579074807715
unit ball,250,0.68715,0.717925,0.6730999999999999,0.7056999999999998,0.02637654682141357,0.015811707719601355,0.032600000000000004,0.0029949283730326443,10.885068335370393
unit ball,260,0.6917937500000002,0.7201062500000001,0.6774000000000001,0.70695,0.025040169748028883,0.016180718666538165,0.029549999999999996,0.002719964534825237,10.864112241779152
unit ball,270,0.6945874999999999,0.7213625000000001,0.6813250000000001,0.707575,0.023415588242179024,0.014219842268513888,0.02625,0.0025688744931615794,10.218482868617476
unit ball,280,0.6984812499999998,0.7218375,0.6836250000000001,0.7093249999999999,0.022597641670999848,0.014446238719172309,0.025699999999999997,0.002511106641633637,10.234531490578387
unit ball,290,0.70205,0.72281875,0.6877500000000001,0.7101,0.021492599149051703,0.015083605388472332,0.022350000000000002,0.0023227084938654595,9.622386993042356
unit ball,300,0.7052062499999998,0.7243312500000002,0.6894750000000001,0.710675,0.020136199750798067,0.014654501669859656,0.0212,0.002127703271633808,9.963795366879832
unit ball,310,0.7077625000000001,0.7253125000000001,0.6928749999999999,0.7116500000000001,0.019702250166317586,0.012708960491231252,0.018775,0.0021056366752316997,8.916543020383154
unit ball,320,0.7100375000000002,0.7259812499999999,0.6943999999999998,0.7118249999999999,0.01849488053653242,0.01427036467932086,0.017424999999999996,0.0020373578527597995,8.552743925862675
unit ball,330,0.7128375000000001,0.7268687500000002,0.6975249999999998,0.713525,0.017329599685293517,0.01258353401405299,0.016,0.0019069251784911857,8.390470785361208
unit ball,340,0.71386875,0.7272000000000002,0.6990249999999999,0.7143999999999999,0.017236087201572225,0.011656489067199328,0.015375000000000002,0.0019209027628285674,8.004049084379476
unit ball,350,0.7160374999999999,0.7280749999999999,0.701,0.71635,0.015545631755148021,0.013182958849985252,0.015350000000000008,0.0017548705670421144,8.747083852385126
unit ball,360,0.71819375,0.7291624999999999,0.7020750000000001,0.71655,0.016166959541239683,0.011901213756961479,0.014475000000000007,0.0016415897536205318,8.817671996353136
unit ball,370,0.7188375000000002,0.7297250000000001,0.703625,0.7149999999999999,0.015085509637068978,0.012159503910667393,0.011375000000000007,0.001686388990797447,6.745181605236335
unit ball,380,0.7203312499999999,0.7299687500000002,0.7059000000000002,0.718,0.014224569724191444,0.011403968828899234,0.012100000000000008,0.0016680751624176741,7.253869773147701
unit ball,390,0.72185,0.7312187499999999,0.7065750000000002,0.7183250000000001,0.013649911199622361,0.009828420704027363,0.011750000000000007,0.0015235939038465561,7.712028756701675
unit ball,400,0.72295625,0.73155625,0.7088000000000001,0.71655,0.014246566128883361,0.0121375741839425,0.007749999999999998,0.0016300910924537232,4.754335531233518
unit ball,410,0.72436875,0.7321749999999999,0.71085,0.7181750000000001,0.014192133971558574,0.011303073462424722,0.007324999999999997,0.0015680099818018718,4.67152638376862
unit ball,420,0.7251124999999999,0.732675,0.7115,0.7175500000000001,0.013540064007726609,0.01023079625049742,0.006050000000000002,0.0015927471344640484,3.798468613811569
unit ball,430,0.7258437499999999,0.7328375,0.7117249999999999,0.7189749999999999,0.012711319817987106,0.009867141419782125,0.0072500000000000064,0.0014549202484304537,4.9830910029750415
unit ball,440,0.7272937500000001,0.7332125,0.7131000000000001,0.71895,0.012668660130217002,0.009944162289321504,0.005850000000000005,0.0015230634334203641,3.8409431095476974
unit ball,450,0.7280125,0.7339249999999999,0.7128500000000002,0.7192999999999998,0.012944227682756148,0.012432037465981026,0.006450000000000001,0.0015251179785462018,4.229181014670338
unit ball,460,0.72846875,0.7340062500000001,0.714925,0.719525,0.012615401641876441,0.009851773926301276,0.004600000000000009,0.0014476208276361815,3.1776276716820546
unit ball,470,0.7292750000000001,0.73503125,0.7162999999999998,0.7203500000000002,0.011926119370202678,0.009828195884466004,0.004050000000000003,0.0014628307275189917,2.768604681191606
unit ball,480,0.729425,0.7352562499999997,0.7173999999999999,0.7203250000000003,0.012091402739220143,0.010173091611171749,0.0029250000000000053,0.0014173594562717081,2.063696676984164
unit ball,490,0.73006875,0.7351562499999998,0.7166750000000001,0.7209249999999998,0.012340164979333617,0.010711170181948691,0.004250000000000004,0.001493462183294005,2.8457366028687336
unit ball,500,0.7301875000000001,0.7357749999999998,0.7180249999999999,0.7202500000000001,0.013071747427489603,0.009649802426406826,0.0022250000000000035,0.0015332571621396488,1.4511590455543888
unit ball,510,0.7307812500000002,0.7355687500000001,0.7171999999999998,0.7216250000000001,0.012305455799125956,0.009383623979566692,0.004425000000000002,0.001433657028283779,3.0865122638830425
unit ball,520,0.7312749999999998,0.7358125,0.7185749999999999,0.72155,0.011898428510105913,0.009379620073716894,0.0029750000000000032,0.0014476099249968893,2.0551116351363756
unit ball,530,0.7316999999999997,0.7359,0.71875,0.7220250000000001,0.01116055916198113,0.009284334313043869,0.0032750000000000058,0.0012932883270832148,2.5323046156197777
unit ball,540,0.7325875,0.7369937499999999,0.7186,0.72185,0.010791410725875727,0.009188129144266382,0.0032499999999999985,0.001274507232960524,2.550005143910127
unit ball,550,0.7329249999999999,0.736375,0.7196000000000001,0.7225750000000001,0.011702973808378632,0.011177262047061749,0.0029750000000000067,0.0014274080309668613,2.08419732512285
unit ball,560,0.7334374999999999,0.7369374999999998,0.7189000000000001,0.7228249999999997,0.01043449988637635,0.009552189182685735,0.003924999999999997,0.0012448150039019441,3.15307896169058
unit ball,570,0.73308125,0.7366999999999999,0.720625,0.7232250000000002,0.011216279429580223,0.009957580483777635,0.0026000000000000034,0.0013450808244274495,1.9329693448768968
unit ball,580,0.7333062499999999,0.7369874999999999,0.7222,0.722475,0.009622154570877497,0.009939812560474869,0.0002750000000000019,0.001200744192641221,0.22902463462687855
unit ball,590,0.7336624999999999,0.73739375,0.720675,0.7230249999999999,0.010413514674632583,0.008727749487188055,0.0023500000000000044,0.0011746587727179477,2.000580981115503
unit ball,600,0.7342125,0.7377499999999998,0.7208999999999999,0.723225,0.00886572107056218,0.009220194951816096,0.002325000000000006,0.0010542452659642733,2.205369163193185
unit ball,610,0.7344062499999999,0.73735,0.7218499999999999,0.7239,0.009084480049941106,0.008640695351742025,0.0020499999999999976,0.0010994603818751877,1.8645510413968844
unit ball,620,0.7349562499999999,0.73843125,0.7214,0.7230500000000001,0.008749603165604466,0.008823321942500472,0.0016500000000000048,0.0010755665643480356,1.5340752071445873
unit ball,630,0.73551875,0.7375124999999998,0.723125,0.72425,0.009302539839997868,0.008992842271563111,0.0011250000000000092,0.0010791732479031814,1.042464685059483
unit ball,640,0.7350874999999999,0.7381125000000001,0.7231749999999998,0.7240249999999999,0.009141528893191258,0.008241118574170349,0.000849999999999993,0.0010336631927081463,0.8223181457908307
unit ball,650,0.7353000000000002,0.7379812499999998,0.7232000000000001,0.7239250000000002,0.009052874982818745,0.008135958034018691,0.0007250000000000013,0.0010306508436983704,0.7034390011251757
